Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Temperatura de rocio	Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	Viento medio (m/s)	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo
Tartagal_Aero	870220	2013	2	21	20,1	18,1	1012,2	961,3	6,1	1	4,1	25,6	17	0	1	0	0
Tartagal_Aero	870220	2013	2	22	24,2	18,6	1011,9	961,7	10	0,6	1	30	17,3	0	0	0	0
Tartagal_Aero	870220	2013	2	23	24,1	19,9	1007,8	958,1	10	1,2	7,2	31,6	17,8	0	0	0	0
Tartagal_Aero	870220	2013	2	24	30,1	19,9	1000,2	951,7	10	2,7	7,2	36,8	23,8	0	0	0	0
Tartagal_Aero	870220	2013	2	25	24,1	21,4	1004,8	955,6	7,2	3,2	8,2	38,3	19,6	0	1	0	0
Tartagal_Aero	870220	2013	2	26	19,7	16,7	1013,6	962,7	6,9	4,4	8,2	22,6	17	0	1	0	0
Tartagal_Aero	870220	2013	2	27	22,3	16,6	1012,8	962,3	10	1,8	5,1	26,2	19,6	0	0	0	0
Tartagal_Aero	870220	2013	2	28	23,7	18,4	1009,5	959,5	10	1,2	4,1	31,6	18,4	0	0	0	0
Tartagal_Aero	870220	2013	3	1	27,8	20,1	1000,9	951,5	10	2,4	9,3	37	20	0	0	0	0
Tartagal_Aero	870220	2013	3	2	29,4	21,1	998,5	950	10	3,9	8,2	38	22,4	0	0	0	0
Tartagal_Aero	870220	2013	3	3	23,7	14,9	1010,9	961	10	3,3	7,2	34,5	18,5	0	0	0	0
Tartagal_Aero	870220	2013	3	4	22,5	15	1013,4	963,1	10	1,7	5,1	28,4	19,8	0	0	0	0
Tartagal_Aero	870220	2013	3	5	23	16,6	1011,6	961,3	10	1,1	5,1	27	19,5	0	0	0	0
Tartagal_Aero	870220	2013	3	6	21,6	17,7	1005,4	955,3	10	1,3	4,1	28	17,5	0	0	0	0
Tartagal_Aero	870220	2013	3	7	26,6	20,3	1004,8	955,2	10	1,3	5,1	32,6	20,6	0	0	0	0
Tartagal_Aero	870220	2013	3	8	27,8	22,4	1004,3	955,2	9,8	1,8	5,1	33,5	22,4	0	1	0	0
Tartagal_Aero	870220	2013	3	9	29	22,2	1002,6	953,7	10	1,4	6,2	35,4	23,4	0	0	0	0
Tartagal_Aero	870220	2013	3	10	27,4	20,7	1000,5	952	10	1,6	5,1	34,3	24,2	0	1	0	0
Tartagal_Aero	870220	2013	3	11	22,6	21,2	1004	954,5	8,9	1,4	3,1	38,8	20,6	0	1	0	0
Tartagal_Aero	870220	2013	3	12	23,2	22,1	1002,9	953,2	6,4	3,7	8,2	24,2	22,3	0	1	0	0
Tartagal_Aero	870220	2013	3	14	21,9	18,8	1009,7	959,2	9	1,9	4,1	26,6	19	0	1	0	0
Tartagal_Aero	870220	2013	3	15	18	16,3	1014,5	963,5	8,7	4,8	6,2	24	16,4	0	1	0	0
Tartagal_Aero	870220	2013	3	16	18,4	14	1019,1	967,6	10	1,3	2,1	21	14,8	0	0	0	0
Tartagal_Aero	870220	2013	3	17	19,6	15,5	1016,2	965,4	9,7	3,1	7,2	22,8	17	0	0	0	0
Tartagal_Aero	870220	2013	3	18	17,5	15,1	1015,9	964,6	8	1,9	2,1	20,1	14,6	0	1	0	0
Tartagal_Aero	870220	2013	3	20	20,6	15,4	1009,7	959,1	10	1,2	5,1	26,5	16,2	0	0	0	0
Tartagal_Aero	870220	2013	3	21	27,3	14,9	1009,6	959,4	10	1	2,1	30,2	15,8	0	0	0	0
Tartagal_Aero	870220	2013	3	22	24,3	16,1	1010,5	960,6	10	1	4,1	31	17,4	0	0	0	0
Tartagal_Aero	870220	2013	3	23	23,9	17,5	1010,2	960,4	10	0,8	3,1	31,5	21,6	0	0	0	0
Tartagal_Aero	870220	2013	3	24	23,4	17,4	1009	959	10	1	4,1	28	18,9	0	0	0	0
Tartagal_Aero	870220	2013	3	25	24,9	18,1	1007	957,2	10	1,8	3,1	29,2	18,6	0	1	0	0
Tartagal_Aero	870220	2013	3	26	24,3	17,9	1014,4	964,3	10	2	6,2	30	20,2	0	0	0	0
Tartagal_Aero	870220	2013	3	27	28	16	1013,8	963,6	10	2,6	5,1	30,6	19,8	0	0	0	0
Tartagal_Aero	870220	2013	3	29	25,1	14,2	1011,4	961,5	10	1,6	5,1	31	17,4	0	0	0	0
Tartagal_Aero	870220	2013	3	30	24,7	13,4	1008,9	959,1	10	0,8	3,1	33,6	14,8	0	0	0	0
Tartagal_Aero	870220	2013	3	31	24,7	15,7	1005	955,5	10	0,9	4,1	35	17,3	0	0	0	0
Tartagal_Aero	870220	2013	4	1	27,8	17,3	1004,6	955,3	10	3,1	5,1	31,8	19,2	0	0	0	0
Tartagal_Aero	870220	2013	4	2	20,7	17,6	1008,9	959	7,6	4,1	7,2	33,9	18,6	0	1	0	0
Tartagal_Aero	870220	2013	4	3	18,3	17,1	1013,5	962,5	4,8	2,1	4,1	20,1	17	0	1	0	0
Tartagal_Aero	870220	2013	4	4	18,2	15,9	1011,1	960	6,9	2,1	6,2	22,2	15,7	0	1	0	0
Tartagal_Aero	870220	2013	4	5	20,5	15,8	1008,4	957,8	10	0,9	3,1	28,3	14	0	0	0	0
Tartagal_Aero	870220	2013	4	6	22,4	16,3	1005	954,9	10	0,9	2,1	28,6	15	0	0	0	0
Tartagal_Aero	870220	2013	4	7	22,8	18,9	1010,4	960,2	10	1,6	4,1	30,2	18	0	0	0	0
Tartagal_Aero	870220	2013	4	8	22,2	18	1012,9	962,5	10	1,6	4,1	23,9	19,5	0	0	0	0
Tartagal_Aero	870220	2013	4	9	23,8	15,3	1011,5	961,2	9,7	2,5	6,2	28,2	19	0	0	0	0
Tartagal_Aero	870220	2013	4	10	26,3	18,4	1004,1	954,6	10	2,1	5,1	30	21	0	0	0	0
Tartagal_Aero	870220	2013	4	11	26,5	19,7	1000,1	950,9	10	0,8	2,1	32,2	20	0	0	0	0
Tartagal_Aero	870220	2013	4	12	20,9	17,9	1006,6	956,9	9	5,4	11,8	26,2	17,6	0	1	0	0
Tartagal_Aero	870220	2013	4	13	19,2	14,3	1017,2	966,2	11,3	2,1	4,1	23	16,8	0	0	0	0
Tartagal_Aero	870220	2013	4	14	22,9	12,5	1014,1	963,2	10	3,1	4,1	26	12,4	0	0	0	0
Tartagal_Aero	870220	2013	4	15	23,3	11,6	1015	964,3	10	1,2	2,1	29,4	12,5	0	0	0	0
Tartagal_Aero	870220	2013	4	16	21,9	9,3	1013,7	963,1	9,8	1,3	5,1	31,6	11,6	0	0	0	0
Tartagal_Aero	870220	2013	4	17	21,9	9,1	1013,5	963	9,5	0,7	4,1	31,4	12,3	0	0	0	0
Tartagal_Aero	870220	2013	4	18	27,7	10,8	1012,7	962,3	10	2,3	4,1	31,4	12	0	0	0	0
Tartagal_Aero	870220	2013	4	19	23,3	9,8	1011,6	961,5	10	1,9	4,1	32,6	15,4	0	0	0	0
Tartagal_Aero	870220	2013	4	20	24,3	9,7	1012,1	962,1	10	0,9	3,1	32,6	13,6	0	0	0	0
Tartagal_Aero	870220	2013	4	21	24,9	10,8	1012,3	962,1	10	2,2	6,2	33	14	0	0	0	0
Tartagal_Aero	870220	2013	4	22	24,1	9,9	1012,9	962,8	10	1,9	5,1	33,6	13,5	0	0	0	0
Tartagal_Aero	870220	2013	4	23	23,8	8,5	1013,4	963,3	9,7	1,5	4,1	34,5	12,5	0	0	0	0
Tartagal_Aero	870220	2013	4	25	26,2	10,8	1008,8	959,2	10	1,9	5,1	34,2	17,8	0	0	0	0
Tartagal_Aero	870220	2013	4	26	26,2	12,1	1005,3	955,9	10	2,6	8,2	34	14,2	0	0	0	0
Tartagal_Aero	870220	2013	4	27	25,4	15,5	1002,6	953,4	10	2,2	4,1	30,1	18	0	0	0	0
Tartagal_Aero	870220	2013	4	28	23,8	16,8	1005,3	955,9	10	1,5	6,2	31,7	18,6	0	0	0	0
Tartagal_Aero	870220	2013	4	29	25,4	17,1	1007,8	958,2	10	2,1	4,1	32,3	21	0	0	0	0
Tartagal_Aero	870220	2013	4	30	25,5	18,6	1007,4	957,7	10	1,8	3,1	31	22,2	0	0	0	0
Tartagal_Aero	870220	2013	5	1	25,3	18,4	1005,3	955,8	10	3,2	8,2	34,1	18,2	0	0	0	0
Tartagal_Aero	870220	2013	5	2	29,7	19,6	1002,1	954	10	1,6	3,1	35,6	19,5	0	0	0	0
Tartagal_Aero	870220	2013	5	3	26,5	20,1	1003,1	953,9	10	2,2	6,2	35,6	20,4	0	0	0	0
Tartagal_Aero	870220	2013	5	4	22,5	19,9	1008,8	958,8	7,9	2	4,1	32,5	21	0	1	0	0
Tartagal_Aero	870220	2013	5	5	22,6	15,2	1015,7	965,1	9,2	3,6	8,2	26,5	18,6	0	1	0	0
Tartagal_Aero	870220	2013	5	6	21,1	11,4	1013,2	962,7	10	3,1	7,2	29,2	11,2	0	0	0	0
Tartagal_Aero	870220	2013	5	7	21,2	9,6	1018,7	967,8	9,7	0,8	3,1	30,5	12,6	0	0	0	0
Tartagal_Aero	870220	2013	5	8	22,4	7,9	1012,1	961,8	9,2	5,6	10,8	29,2	15,4	0	0	0	0
Tartagal_Aero	870220	2013	5	9	21,1	8,7	1007,4	957,1	10	1,1	3,1	30,2	8,5	0	0	0	0
Tartagal_Aero	870220	2013	5	10	20,8	12,4	1004,8	954,5	10	2,1	4,1	30,6	11,6	0	0	0	0
Tartagal_Aero	870220	2013	5	11	22,5	14,7	1006,7	956,6	10	1,8	5,1	28,8	16,6	0	0	0	0
Tartagal_Aero	870220	2013	5	12	22,8	15,1	1009,2	959,2	11,3	1	4,1	30,1	17,3	0	0	0	0
Tartagal_Aero	870220	2013	5	13	21,4	16,5	1009,2	959	10	1,6	3,1	27,4	19,6	0	0	0	0
Tartagal_Aero	870220	2013	5	14	21,4	18,1	1008	957,7	9	1,1	2,1	24	18,8	0	1	0	0
Tartagal_Aero	870220	2013	5	15	20,6	17,9	1008,7	958,2	8,9	2,4	8,7	24,6	14	0	1	0	0
Tartagal_Aero	870220	2013	5	16	11,6	5,4	1023,9	970,2	9,5	4,3	8,2	23,6	8,6	0	1	0	0
Tartagal_Aero	870220	2013	5	18	13,9	7,9	1016,5	964,6	10	0,9	2,1	14,8	12,8	0	0	0	0
Tartagal_Aero	870220	2013	5	19	13,8	10,6	1018,2	966,1	7,4	1,8	5,1	16,8	11,4	0	1	0	0
Tartagal_Aero	870220	2013	5	20	15,3	9,6	1018,5	966,4	10	1,3	4,1	21,6	8,9	0	0	0	0
Tartagal_Aero	870220	2013	5	21	17,6	12,1	1012	960,8	9,5	0,8	3,1	22,2	10,7	0	1	0	0
Tartagal_Aero	870220	2013	5	22	16,7	12,9	1016	964,4	10	3,1	5,1	20,7	15,1	0	0	0	0
Tartagal_Aero	870220	2013	5	23	16,8	11,2	1016,8	965,2	10	0,5	1	20	14,3	0	0	0	0
Tartagal_Aero	870220	2013	5	24	15,5	10,1	1018	965,9	10	0,3	2,1	22,4	9,4	0	0	0	0
Tartagal_Aero	870220	2013	5	25	15,7	9,7	1016	964,3	10	2	6,2	24,4	9,2	0	0	0	0
Tartagal_Aero	870220	2013	5	26	17,9	9,9	1009,2	958,4	10	1,3	4,1	25	9,6	0	0	0	0
Tartagal_Aero	870220	2013	5	27	18,7	12,6	1006,6	955,9	10	1,4	3,1	26,8	11,4	0	0	0	0
Tartagal_Aero	870220	2013	5	28	21,8	11,8	997,2	947,4	10	1,2	3,1	34,4	11,8	0	0	0	0
Tartagal_Aero	870220	2013	5	29	21,1	11,1	1000,5	950,8	9,3	5,4	10,8	35,3	13,8	0	0	0	0
Tartagal_Aero	870220	2013	5	30	19,2	10,8	1013,9	963,9	10	0,9	4,1	27,2	15,8	0	0	0	0
Tartagal_Aero	870220	2013	5	31	21	8,2	1005,9	955,5	10	2,3	4,1	27,8	15,8	0	0	0	0
Tartagal_Aero	870220	2013	6	1	20,8	10,9	1006,8	956,6	10	1,8	5,1	29,3	12,8	0	0	0	0
Tartagal_Aero	870220	2013	6	2	20,7	11,9	1012,4	961,8	10	1,6	5,1	29,3	15,6	0	0	0	0
Tartagal_Aero	870220	2013	6	3	20,9	12,8	1017	966,2	10	1,2	3,1	28,2	13,6	0	0	0	0
Tartagal_Aero	870220	2013	6	4	21,9	10,3	1013,2	962,7	10	2,8	6,2	28,3	13,5	0	0	0	0
Tartagal_Aero	870220	2013	6	5	21,7	11,8	1010,4	959,9	9,8	2,6	7,2	30	13,2	0	0	0	0
Tartagal_Aero	870220	2013	6	6	20,9	10,2	1014,3	963,7	10	2,8	6,2	31	16,5	0	0	0	0
Tartagal_Aero	870220	2013	6	7	20,2	9,9	1011,7	961,5	10	3,3	8,2	30	10,8	0	0	0	0
Tartagal_Aero	870220	2013	6	8	23,1	11,8	1014,7	964,4	10	2,6	5,1	31	15	0	0	0	0
Tartagal_Aero	870220	2013	6	9	21,9	14,1	1010,4	960	11,1	0,7	3,1	27,8	14,8	0	0	0	0
Tartagal_Aero	870220	2013	6	10	23,1	14,7	1012,2	962	10	3	6,2	28,5	17,8	0	0	0	0
Tartagal_Aero	870220	2013	6	11	20,7	17,8	1014,4	963,8	8	1,3	3,1	26,2	18,2	0	1	0	0
Tartagal_Aero	870220	2013	6	12	20,7	18,5	1014,6	963,8	9	0,3	1	23,5	18,4	0	1	0	0
Tartagal_Aero	870220	2013	6	13	22	18,9	1012,7	961,7	10,6	0,4	1	24,6	19,3	0	0	0	0
Tartagal_Aero	870220	2013	6	14	22,3	18,6	1009,7	959,5	10	0,5	3,1	27,2	17,4	0	0	0	0
Tartagal_Aero	870220	2013	6	15	17,7	15,1	1013,5	963	9	3	7,2	27,6	15	0	1	0	0
Tartagal_Aero	870220	2013	6	16	15,8	13,9	1009,5	958,2	9,3	2,2	4,1	20,6	12,2	0	1	0	0
Tartagal_Aero	870220	2013	6	17	15,1	14,7	1015,5	963,4	4,2	2,1	4,1	19,6	13,6	0	1	0	0
Tartagal_Aero	870220	2013	6	18	14,9	14,2	1010,3	958,4	4,3	1,9	3,1	18,2	13	0	1	0	0
Tartagal_Aero	870220	2013	6	19	14,2	13,3	1015,5	963,7	7,2	6,3	8,2	18,5	10,8	0	1	0	0
Tartagal_Aero	870220	2013	6	20	7,6	6,9	1019,8	966,8	3,2	2,7	5,1	14,4	5,9	0	1	0	0
Tartagal_Aero	870220	2013	6	21	10,3	5,6	1016,8	963,8	10	1	2,1	20	6,8	0	1	0	0
Tartagal_Aero	870220	2013	6	22	9,9	6,6	1010,8	958,5	10	0,7	3,1	21	2,4	0	0	0	0
Tartagal_Aero	870220	2013	6	23	11,5	8,4	1014,7	962,2	10	0,9	2,6	16,4	7,3	0	0	0	0
Tartagal_Aero	870220	2013	6	24	12,2	8,3	1017,2	965	10	0,8	2,1	17	8,8	0	0	0	0
Tartagal_Aero	870220	2013	6	25	13,8	8,6	1015,7	963,7	10	0,5	2,1	16,2	10,6	0	0	0	0
Tartagal_Aero	870220	2013	6	26	15,8	8,2	1015,5	963,6	10	1,4	3,1	20,2	12,2	0	0	0	0
Tartagal_Aero	870220	2013	6	27	14,7	8,3	1013,1	961,3	10	2,6	6,2	23,5	8,1	0	0	0	0
Tartagal_Aero	870220	2013	6	28	16,5	11,2	1005,5	954,4	10	1,5	4,1	26,6	8,8	0	0	0	0
Tartagal_Aero	870220	2013	6	29	18,4	9,9	1010,4	959,4	10	2,9	5,1	28,7	11	0	0	0	0
Tartagal_Aero	870220	2013	6	30	13,7	8,3	1014	962,3	10	1,3	5,1	25	8,4	0	0	0	0
Tartagal_Aero	870220	2013	7	1	15,4	8,1	1019,2	967,2	10	1,3	2,1	23	8,5	0	0	0	0
Tartagal_Aero	870220	2013	7	2	16,3	6	1014,6	962,9	10	3,6	8,2	25,6	6,8	0	0	0	0
Tartagal_Aero	870220	2013	7	3	16,8	7,3	1005	954,2	9,8	1,1	4,1	26,6	6	0	0	0	0
Tartagal_Aero	870220	2013	7	4	18,8	11	1006,2	955,3	10	1,4	4,1	25,9	9	0	0	0	0
Tartagal_Aero	870220	2013	7	5	22,5	14,7	1008,4	958,1	10	1,2	4,1	27,8	16	0	0	0	0
Tartagal_Aero	870220	2013	7	6	20,2	15,9	1007,4	957	10	2,7	6,2	29	16,5	0	0	0	0
Tartagal_Aero	870220	2013	7	7	14,8	11,6	1016,4	964,9	8,7	3,1	5,1	22,7	12,6	0	1	0	0
Tartagal_Aero	870220	2013	7	8	10,4	8,8	1025,5	972,3	5,5	2,5	5,1	15,2	8,2	0	1	0	0
Tartagal_Aero	870220	2013	7	9	12,3	9,7	1016,3	963,9	10	3	6,2	15,2	8,6	0	0	0	0
Tartagal_Aero	870220	2013	7	10	14,9	11,9	1011,6	959,8	9,3	1,7	4,1	23,1	11	0	0	0	0
Tartagal_Aero	870220	2013	7	11	18,8	13,6	1007,6	956,7	9,8	1,2	3,1	25,4	11	0	0	0	0
Tartagal_Aero	870220	2013	7	12	18,6	14,4	1014,5	963,6	9	2,9	7,2	26,7	14,6	0	1	0	0
Tartagal_Aero	870220	2013	7	13	17,5	11,3	1015	963,5	10	0,8	3,1	23,4	14,6	0	0	0	0
Tartagal_Aero	870220	2013	7	14	16,9	9,9	1012,9	961,4	9,7	2,1	6,2	25,2	9,5	0	0	0	0
Tartagal_Aero	870220	2013	7	15	17,2	13,8	1018,4	967,1	8	2,5	5,1	26	13,6	0	1	0	0
Tartagal_Aero	870220	2013	7	16	15,8	13,9	1017,8	966,1	10	1,2	5,1	19,3	12,8	0	0	0	0
Tartagal_Aero	870220	2013	7	17	18,8	14,4	1010,8	959,8	10	1	4,1	28,4	12	0	0	0	0
Tartagal_Aero	870220	2013	7	18	20,6	14	1005,3	954,8	9,7	4	9,3	29	14	0	0	0	0
Tartagal_Aero	870220	2013	7	19	13,5	1,9	1016,2	964,8	8,2	6,1	10,3	20	11,2	0	0	0	0
Tartagal_Aero	870220	2013	7	20	11,6	4,4	1007,9	956	8,4	1,8	5,1	19	2	0	0	0	0
Tartagal_Aero	870220	2013	7	21	10,2	1	1016,5	964	8,7	4,6	6,2	19,5	5,2	0	0	0	0
Tartagal_Aero	870220	2013	7	22	7,7	-4,2	1025,7	972,3	10	2,6	5,1	12	3,6	0	0	0	0
Tartagal_Aero	870220	2013	7	23	6,8	-5,2	1027,5	973,4	10	3,5	6,2	14,8	-1	0	0	0	0
Tartagal_Aero	870220	2013	7	24	7,7	-7,2	1026,7	973,4	9	0,9	2,1	17,8	-0,9	0	0	0	0
Tartagal_Aero	870220	2013	7	25	10,1	-9,3	1023,6	970,6	10	2,8	7,2	21,4	-1,5	0	0	0	0
Tartagal_Aero	870220	2013	7	26	14,5	-8,1	1017,5	965,6	10	3,2	6,2	23,9	3	0	0	0	0
Tartagal_Aero	870220	2013	7	27	14,4	-2,6	1014,4	962,4	10	2,9	9,3	24,6	7,2	0	0	0	0
Tartagal_Aero	870220	2013	7	28	18,9	1,4	1015,4	964,5	10	1,4	2,1	27,3	11	0	0	0	0
Tartagal_Aero	870220	2013	7	29	18,8	5,4	1013,6	962,7	9,2	1,9	4,1	29	13	0	0	0	0
Tartagal_Aero	870220	2013	7	30	23,3	9,6	1008,3	958,2	8,2	4,3	10,8	33	12,5	0	0	0	0
Tartagal_Aero	870220	2013	7	31	24,4	10,8	1003,1	953,7	9	1,4	4,1	34,5	12	0	0	0	0
Tartagal_Aero	870220	2013	8	1	22,9	9,6	1006,9	957,3	8,7	2,7	6,2	25,2	19,2	0	0	0	0
Tartagal_Aero	870220	2013	8	2	17,8	6,9	1014,2	963,3	10	2,6	8,2	26,4	12,5	0	0	0	0
Tartagal_Aero	870220	2013	8	3	18,3	6	1011,7	961,5	10	2,5	6,2	23,7	14,6	0	0	0	0
Tartagal_Aero	870220	2013	8	4	18,7	7,6	1013,5	962,4	10	1,8	4,1	25,8	13,8	0	0	0	0
Tartagal_Aero	870220	2013	8	5	20	9,1	1010,5	959,4	8,7	0,9	2,1	28,4	8	0	0	0	0
Tartagal_Aero	870220	2013	8	6	22,3	11,2	1010,8	960,3	10	2,9	4,1	29,6	14,5	0	0	0	0
Tartagal_Aero	870220	2013	8	7	21,6	14	1001,2	951,5	9,2	1,7	6,2	29,8	16,3	0	0	0	0
Tartagal_Aero	870220	2013	8	8	20,1	7,3	1001	951	5,6	4,5	10,3	28,4	16	0	0	0	0
Tartagal_Aero	870220	2013	8	9	14,6	-6,8	1020,7	969	8,4	7,4	10,3	22,8	12,8	0	0	0	0
Tartagal_Aero	870220	2013	8	10	11	-6,2	1027	973,9	9,8	2,1	6,2	18,5	0,2	0	0	0	0
Tartagal_Aero	870220	2013	8	11	14,1	-6,9	1014,8	962,4	10	4,6	9,3	23,9	0,8	0	0	0	0
Tartagal_Aero	870220	2013	8	12	15,2	-1,1	1006,1	954,8	9,5	3,6	9,3	25,5	7	0	0	0	0
Tartagal_Aero	870220	2013	8	13	15,6	-2,5	1017,6	966,1	8	7,2	10,3	25,4	12,2	0	0	0	0
Tartagal_Aero	870220	2013	8	14	10,2	-1,4	1031,7	978,4	10	3,1	6,2	17,2	2,2	0	0	0	0
Tartagal_Aero	870220	2013	8	15	12,1	-9,3	1022,6	969,8	8,2	4	8,2	20,9	4	0	0	0	0
Tartagal_Aero	870220	2013	8	16	15,9	-14,2	1016	964,1	7,4	1	2,1	23,2	4,2	0	0	0	0
Tartagal_Aero	870220	2013	8	17	14,3	-8,4	1022	969,8	5,3	1,8	3,1	24,5	5,2	0	0	0	0
Tartagal_Aero	870220	2013	8	18	15,2	-4,3	1015,7	963,8	8,7	2,8	8,2	25,9	5,1	0	0	0	0
Tartagal_Aero	870220	2013	8	20	22,6	4,3	1006,5	956,5	6,9	2,1	4,1	33,5	14,8	0	0	0	0
Tartagal_Aero	870220	2013	8	21	24,7	7,6	1001,4	952,1	4	1	2,1	34	14	0	0	0	0
Tartagal_Aero	870220	2013	8	22	23,5	7,2	1003,2	953,6	3,9	4,2	10,8	34	16	0	0	0	0
Tartagal_Aero	870220	2013	8	23	12,9	-11,3	1016,9	965,3	3,5	4,4	9,3	14,6	11,8	0	0	0	0
Tartagal_Aero	870220	2013	8	24	10,6	-8,3	1020,7	967,9	10	2,2	4,1	13,2	7,6	0	0	0	0
Tartagal_Aero	870220	2013	8	25	9,2	-5,7	1025,6	972,3	9,2	1,8	7,2	13,6	6,2	0	1	0	0
Tartagal_Aero	870220	2013	8	26	10,4	-6,4	1028,4	975	10	3,8	8,2	16,4	5,5	0	0	0	0
Tartagal_Aero	870220	2013	8	27	10,7	-4,7	1026,6	973,4	9,5	1,3	3,1	21,4	1,8	0	0	0	0
Tartagal_Aero	870220	2013	8	28	16,1	-5,1	1022,2	969,9	8,5	4	6,2	25,7	3,5	0	0	0	0
Tartagal_Aero	870220	2013	8	29	17,7	-6,1	1016,1	964,6	8	3,1	9,8	30	6,2	0	0	0	0
Tartagal_Aero	870220	2013	8	30	20,3	-4,9	1007,5	957,1	5,3	1,5	4,1	31,6	10,2	0	0	0	0
Tartagal_Aero	870220	2013	9	1	26,7	-0,2	1004,9	955,6	4,8	1,3	5,1	35,8	19,3	0	0	0	0
Tartagal_Aero	870220	2013	9	2	28,2	4,2	1003,3	954,3	5,1	2,6	14,9	35,4	18,5	0	0	0	0
Tartagal_Aero	870220	2013	9	3	21,8	10,3	1010,7	960,7	7,1	2,1	4,1	36,2	17	0	1	0	0
Tartagal_Aero	870220	2013	9	4	19,4	6,7	1019	967,7	8,9	3,2	7,2	25,7	15,3	0	0	0	0
Tartagal_Aero	870220	2013	9	5	23,7	9,9	1010,5	959	6,9	3,3	9,8	33,4	13,4	0	0	0	0
Tartagal_Aero	870220	2013	9	6	24,9	11,8	1006,8	957	7,9	1,5	6,2	35,4	17	0	0	0	0
Tartagal_Aero	870220	2013	9	8	29,2	11,1	1007,3	958,3	7,4	2,8	7,2	36,4	22	0	0	0	0
Tartagal_Aero	870220	2013	9	9	27,6	12,4	1010,9	961,4	9,2	3,7	9,3	37,3	17	0	0	0	0
Tartagal_Aero	870220	2013	9	10	28,6	8,9	1005,9	956,9	7,7	5,1	10,8	37,1	21	0	0	0	0
Tartagal_Aero	870220	2013	9	11	30,1	11,1	1000,6	952	5,3	5,6	11,8	39	22,2	0	0	0	0
Tartagal_Aero	870220	2013	9	12	29,6	14,8	998,8	950,3	6,9	4,3	8,7	38,5	22,6	0	0	0	0
Tartagal_Aero	870220	2013	9	13	23,8	12,7	1006,9	957,5	8,7	6	10,8	36,8	19,2	0	0	0	0
Tartagal_Aero	870220	2013	9	14	15,7	8,3	1014,6	963,3	9,3	2,5	7,2	22,7	13,8	0	1	0	0
Tartagal_Aero	870220	2013	9	15	13,5	8,7	1014,2	962,3	9,2	0,7	2,1	15,8	11,9	0	1	0	0
Tartagal_Aero	870220	2013	9	16	12,9	7,4	1013,7	961,7	10	3,1	4,1	14,4	11,5	0	1	0	0
Tartagal_Aero	870220	2013	9	17	12	4,3	1019,6	967,2	10	2,6	6,2	14,5	8,8	0	0	0	0
Tartagal_Aero	870220	2013	9	18	14,7	2,9	1018,6	966,4	9	1,9	6,2	21,4	10	0	0	0	0
Tartagal_Aero	870220	2013	9	19	15,7	4,3	1019,5	967,5	9,2	2,5	5,1	22	11,9	0	0	0	0
Tartagal_Aero	870220	2013	9	20	19,4	8,1	1006,1	955,6	8,9	1,5	6,2	29	13,5	0	0	0	0
Tartagal_Aero	870220	2013	9	21	23,9	9,2	1001,9	952,4	9,7	4,7	7,2	30,1	17,6	0	0	0	0
Tartagal_Aero	870220	2013	9	22	19,6	3	1011,8	961,5	8	6,7	10,8	33	13,1	0	0	0	0
Tartagal_Aero	870220	2013	9	23	14,7	-0,1	1025,2	973,1	8,9	4,5	7,2	20,8	12	0	0	0	0
Tartagal_Aero	870220	2013	9	24	16,1	-2,1	1026,5	974,1	6,1	2,5	4,1	21,7	7	0	0	0	0
Tartagal_Aero	870220	2013	9	25	14,4	-3,6	1020,8	968,8	7,2	3,5	7,2	23	9,2	0	0	0	0
Tartagal_Aero	870220	2013	9	26	16,9	-2	1012,3	960,8	8,2	3,7	9,8	28,2	6	0	0	0	0
Tartagal_Aero	870220	2013	9	27	24,2	0,6	1005,1	955	5	2,1	7,2	31,4	12,6	0	0	0	0
Tartagal_Aero	870220	2013	9	28	24,2	7,1	1007,7	957,7	6,3	4,7	7,2	31,7	15	0	0	0	0
Tartagal_Aero	870220	2013	9	29	19,1	2,3	1014,2	963,6	8,2	5,1	8,2	31,4	15,4	0	0	0	0
Tartagal_Aero	870220	2013	9	30	15,4	-2,3	1017,3	965,4	10	2,7	6,2	21,9	9,5	0	0	0	0
Tartagal_Aero	870220	2013	10	1	15,9	0,3	1014,1	962,5	5,3	1,9	4,1	25,6	5,2	0	0	0	0
Tartagal_Aero	870220	2013	10	2	20,7	3,4	1010	959,4	4,7	2,8	8,2	29,2	10,3	0	0	0	0
Tartagal_Aero	870220	2013	10	3	22,1	8,3	1007,1	957,2	6,9	0,7	3,1	32,2	14	0	0	0	0
Tartagal_Aero	870220	2013	10	4	22,3	9,3	1015,8	965,7	8	5,1	8,2	34	19,7	0	0	0	0
Tartagal_Aero	870220	2013	10	5	21,9	7,8	1013,2	964,9	8	3,8	6,2	30,3	12	0	0	0	0
Tartagal_Aero	870220	2013	10	6	23,4	4,7	1013,6	963,5	10	0,9	5,1	30,8	15,5	0	0	0	0
Tartagal_Aero	870220	2013	10	7	24,3	6,6	1013,1	963	8,2	1,8	5,1	32	14,2	0	0	0	0
Tartagal_Aero	870220	2013	10	8	27,1	8,2	1008,9	959,3	6	4,5	10,3	35,4	19	0	0	0	0
